game_id,player_id,team_id,game_date,goals,assists,shots,penalty_minutes,plus_minus
NHL_2024_ANA,8473986,ANA,2026-03-23,11,15,132,36,-3
NHL_2024_ANA,8474590,ANA,2026-03-23,10,37,123,28,12
NHL_2024_ANA,8475184,ANA,2026-03-23,22,22,118,26,-2
NHL_2024_ANA,8475462,ANA,2026-03-23,2,11,60,45,-1
NHL_2024_ANA,8475798,ANA,2026-03-23,14,15,90,18,-11
NHL_2024_ANA,8476885,ANA,2026-03-23,10,22,143,31,5
NHL_2024_ANA,8477527,ANA,2026-03-23,3,11,33,107,0
NHL_2024_ANA,8478366,ANA,2026-03-23,4,4,72,38,-10
NHL_2024_ANA,8478424,ANA,2026-03-23,3,5,37,28,-6
NHL_2024_ANA,8478873,ANA,2026-03-23,16,35,120,12,12
NHL_2024_ANA,8479705,ANA,2026-03-23,2,5,42,59,-1
NHL_2024_ANA,8480068,ANA,2026-03-23,9,22,72,8,11
NHL_2024_ANA,8481563,ANA,2026-03-23,2,10,35,20,-7
NHL_2024_ANA,8481605,ANA,2026-03-23,9,40,133,17,0
NHL_2024_ANA,8481754,ANA,2026-03-23,1,8,31,8,-2
NHL_2024_ANA,8482118,ANA,2026-03-23,1,0,7,4,-3
NHL_2024_ANA,8482178,ANA,2026-03-23,4,8,57,24,-7
NHL_2024_ANA,8482745,ANA,2026-03-23,13,20,121,40,-11
NHL_2024_ANA,8482803,ANA,2026-03-23,7,13,115,32,2
NHL_2024_ANA,8483445,ANA,2026-03-23,36,26,257,26,-2
NHL_2024_ANA,8483490,ANA,2026-03-23,8,12,69,10,-3
NHL_2024_ANA,8484153,ANA,2026-03-23,24,34,150,31,1
NHL_2024_ANA,8484762,ANA,2026-03-23,21,33,169,48,-13
NHL_2024_ANA,8485512,ANA,2026-03-23,2,3,25,12,2
NHL_2024_BOS,8476374,BOS,2026-03-23,5,12,92,41,-5
NHL_2024_BOS,8476854,BOS,2026-03-23,4,18,87,56,-3
NHL_2024_BOS,8477496,BOS,2026-03-23,13,29,94,34,-5
NHL_2024_BOS,8477507,BOS,2026-03-23,2,17,89,134,19
NHL_2024_BOS,8477956,BOS,2026-03-23,28,58,226,60,1
NHL_2024_BOS,8478042,BOS,2026-03-23,19,22,150,22,17
NHL_2024_BOS,8478401,BOS,2026-03-23,23,28,112,28,-1
NHL_2024_BOS,8479325,BOS,2026-03-23,9,44,95,52,8
NHL_2024_BOS,8479362,BOS,2026-03-23,1,0,4,0,-1
NHL_2024_BOS,8479369,BOS,2026-03-23,4,9,68,20,-8
NHL_2024_BOS,8479591,BOS,2026-03-23,8,10,100,31,-4
NHL_2024_BOS,8479661,BOS,2026-03-23,6,15,70,59,-5
NHL_2024_BOS,8479987,BOS,2026-03-23,34,27,158,18,-5
NHL_2024_BOS,8479999,BOS,2026-03-23,13,23,70,8,9
NHL_2024_BOS,8480035,BOS,2026-03-23,0,10,32,12,2
NHL_2024_BOS,8480355,BOS,2026-03-23,9,9,86,128,1
NHL_2024_BOS,8480828,BOS,2026-03-23,0,0,3,0,-1
NHL_2024_BOS,8480887,BOS,2026-03-23,1,1,10,0,-1
NHL_2024_BOS,8481219,BOS,2026-03-23,3,8,35,41,26
NHL_2024_BOS,8481599,BOS,2026-03-23,0,1,8,0,3
NHL_2024_BOS,8481712,BOS,2026-03-23,0,0,4,0,-3
NHL_2024_BOS,8482117,BOS,2026-03-23,3,4,17,6,-1
NHL_2024_BOS,8482177,BOS,2026-03-23,14,16,72,14,14
NHL_2024_BOS,8482511,BOS,2026-03-23,7,18,65,18,11
NHL_2024_BOS,8482634,BOS,2026-03-23,9,7,52,32,5
NHL_2024_BOS,8483489,BOS,2026-03-23,16,15,100,14,22
NHL_2024_BOS,8483505,BOS,2026-03-23,1,0,8,4,1
NHL_2024_BOS,8483567,BOS,2026-03-23,0,0,0,0,-1
NHL_2024_BUF,8474568,BUF,2026-03-23,1,6,34,41,-13
NHL_2024_BUF,8475722,BUF,2026-03-23,20,17,107,21,-3
NHL_2024_BUF,8475842,BUF,2026-03-23,9,7,72,60,2
NHL_2024_BUF,8476871,BUF,2026-03-23,7,6,52,27,8
NHL_2024_BUF,8477419,BUF,2026-03-23,0,0,1,12,-1
NHL_2024_BUF,8477949,BUF,2026-03-23,29,30,166,51,20
NHL_2024_BUF,8478413,BUF,2026-03-23,1,4,29,23,-9
NHL_2024_BUF,8479359,BUF,2026-03-23,6,7,63,34,1
NHL_2024_BUF,8479378,BUF,2026-03-23,9,14,84,108,1
NHL_2024_BUF,8479420,BUF,2026-03-23,36,36,239,29,-4
NHL_2024_BUF,8479941,BUF,2026-03-23,0,0,2,2,-2
NHL_2024_BUF,8479982,BUF,2026-03-23,0,6,33,16,-11
NHL_2024_BUF,8480064,BUF,2026-03-23,10,15,49,6,4
NHL_2024_BUF,8480802,BUF,2026-03-23,12,38,84,12,29
NHL_2024_BUF,8480807,BUF,2026-03-23,12,27,97,24,35
NHL_2024_BUF,8480839,BUF,2026-03-23,15,50,171,64,14
NHL_2024_BUF,8480891,BUF,2026-03-23,0,2,43,50,-3
NHL_2024_BUF,8481522,BUF,2026-03-23,9,24,76,76,7
NHL_2024_BUF,8481524,BUF,2026-03-23,10,26,97,48,15
NHL_2024_BUF,8481564,BUF,2026-03-23,0,0,0,2,0
NHL_2024_BUF,8482097,BUF,2026-03-23,17,28,152,16,8
NHL_2024_BUF,8482479,BUF,2026-03-23,0,0,0,0,-1
NHL_2024_BUF,8482623,BUF,2026-03-23,1,3,27,36,-5
NHL_2024_BUF,8482659,BUF,2026-03-23,23,24,157,23,-5
NHL_2024_BUF,8482671,BUF,2026-03-23,8,18,105,14,8
NHL_2024_BUF,8482896,BUF,2026-03-23,2,2,27,2,-3
NHL_2024_BUF,8483468,BUF,2026-03-23,3,2,20,4,-4
NHL_2024_BUF,8483500,BUF,2026-03-23,11,16,59,14,11
NHL_2024_BUF,8484145,BUF,2026-03-23,9,25,90,24,24
NHL_2024_BUF,8484305,BUF,2026-03-23,2,4,22,8,20
NHL_2024_BUF,8484797,BUF,2026-03-23,1,3,15,0,1
NHL_2024_CGY,8474150,CGY,2026-03-23,16,23,167,16,10
NHL_2024_CGY,8476399,CGY,2026-03-23,16,13,143,41,9
NHL_2024_CGY,8476456,CGY,2026-03-23,10,15,83,41,-9
NHL_2024_CGY,8476458,CGY,2026-03-23,5,10,45,27,-8
NHL_2024_CGY,8476874,CGY,2026-03-23,0,6,24,4,-7
NHL_2024_CGY,8477810,CGY,2026-03-23,0,7,43,44,-5
NHL_2024_CGY,8477993,CGY,2026-03-23,1,1,11,2,1
NHL_2024_CGY,8478109,CGY,2026-03-23,13,15,130,6,4
NHL_2024_CGY,8478211,CGY,2026-03-23,0,0,4,2,-3
NHL_2024_CGY,8479066,CGY,2026-03-23,4,5,53,59,-3
NHL_2024_CGY,8479402,CGY,2026-03-23,1,1,16,16,-7
NHL_2024_CGY,8480028,CGY,2026-03-23,17,18,119,24,-17
NHL_2024_CGY,8480727,CGY,2026-03-23,2,10,58,26,-7
NHL_2024_CGY,8480797,CGY,2026-03-23,16,15,120,26,-11
NHL_2024_CGY,8480860,CGY,2026-03-23,4,13,57,39,4
NHL_2024_CGY,8481028,CGY,2026-03-23,1,1,17,15,-3
NHL_2024_CGY,8481068,CGY,2026-03-23,14,12,125,8,-21
NHL_2024_CGY,8481167,CGY,2026-03-23,0,4,24,43,2
NHL_2024_CGY,8481556,CGY,2026-03-23,3,3,32,29,-5
NHL_2024_CGY,8482074,CGY,2026-03-23,11,13,99,18,-11
NHL_2024_CGY,8482165,CGY,2026-03-23,4,8,58,28,-9
NHL_2024_CGY,8482209,CGY,2026-03-23,0,0,1,0,-1
NHL_2024_CGY,8482624,CGY,2026-03-23,0,0,0,0,0
NHL_2024_CGY,8482679,CGY,2026-03-23,16,18,175,20,-27
NHL_2024_CGY,8482766,CGY,2026-03-23,0,0,2,0,-1
NHL_2024_CGY,8483609,CGY,2026-03-23,5,10,67,99,-8
NHL_2024_CGY,8484150,CGY,2026-03-23,1,2,23,2,-1
NHL_2024_CGY,8484180,CGY,2026-03-23,2,2,22,2,1
NHL_2024_CGY,8484768,CGY,2026-03-23,0,3,23,6,-4
NHL_2024_CGY,8484821,CGY,2026-03-23,0,0,3,10,-1
NHL_2024_CGY,8484860,CGY,2026-03-23,4,8,53,2,-11
NHL_2024_CGY,8486056,CGY,2026-03-23,0,0,0,2,0
NHL_2024_CAR,8473533,CAR,2026-03-23,17,13,92,27,4
NHL_2024_CAR,8475235,CAR,2026-03-23,0,1,13,38,-3
NHL_2024_CAR,8475791,CAR,2026-03-23,15,23,118,42,7
NHL_2024_CAR,8476422,CAR,2026-03-23,1,8,56,22,11
NHL_2024_CAR,8476873,CAR,2026-03-23,8,9,53,16,6
NHL_2024_CAR,8476906,CAR,2026-03-23,11,32,98,14,10
NHL_2024_CAR,8476921,CAR,2026-03-23,10,13,97,31,5
NHL_2024_CAR,8476958,CAR,2026-03-23,0,4,46,4,6
NHL_2024_CAR,8477478,CAR,2026-03-23,6,8,70,18,2
NHL_2024_CAR,8477940,CAR,2026-03-23,21,37,173,10,6
NHL_2024_CAR,8478427,CAR,2026-03-23,25,47,169,40,9
NHL_2024_CAR,8478970,CAR,2026-03-23,2,14,87,18,15
NHL_2024_CAR,8480336,CAR,2026-03-23,7,16,151,55,-1
NHL_2024_CAR,8480762,CAR,2026-03-23,12,6,75,4,9
NHL_2024_CAR,8480817,CAR,2026-03-23,6,26,102,48,8
NHL_2024_CAR,8480829,CAR,2026-03-23,2,7,38,8,2
NHL_2024_CAR,8480830,CAR,2026-03-23,25,35,179,56,1
NHL_2024_CAR,8481491,CAR,2026-03-23,2,1,14,4,-7
NHL_2024_CAR,8481562,CAR,2026-03-23,0,0,2,0,-2
NHL_2024_CAR,8482093,CAR,2026-03-23,29,30,196,21,6
NHL_2024_CAR,8482100,CAR,2026-03-23,10,18,111,29,12
NHL_2024_CAR,8482702,CAR,2026-03-23,14,19,136,23,12
NHL_2024_CAR,8482785,CAR,2026-03-23,0,1,2,0,0
NHL_2024_CAR,8482809,CAR,2026-03-23,20,24,150,38,5
NHL_2024_CAR,8482911,CAR,2026-03-23,1,8,43,6,5
NHL_2024_CAR,8484203,CAR,2026-03-23,2,0,8,0,-2
NHL_2024_CAR,8484428,CAR,2026-03-23,1,1,10,10,4
NHL_2024_CHI,8476882,CHI,2026-03-23,13,19,77,6,-19
NHL_2024_CHI,8476891,CHI,2026-03-23,0,12,68,32,-9
NHL_2024_CHI,8476952,CHI,2026-03-23,0,1,7,6,1
NHL_2024_CHI,8477444,CHI,2026-03-23,11,20,81,16,-23
NHL_2024_CHI,8477479,CHI,2026-03-23,28,22,144,36,-20
NHL_2024_CHI,8477987,CHI,2026-03-23,14,13,102,40,-7
NHL_2024_CHI,8478043,CHI,2026-03-23,1,1,7,14,0
NHL_2024_CHI,8478233,CHI,2026-03-23,8,8,57,42,-22
NHL_2024_CHI,8481568,CHI,2026-03-23,2,16,72,13,-14
NHL_2024_CHI,8481624,CHI,2026-03-23,13,14,104,18,-3
NHL_2024_CHI,8481806,CHI,2026-03-23,5,12,100,57,-2
NHL_2024_CHI,8482172,CHI,2026-03-23,3,3,37,14,0
NHL_2024_CHI,8482176,CHI,2026-03-23,6,8,65,32,-10
NHL_2024_CHI,8482807,CHI,2026-03-23,0,0,6,14,-5
NHL_2024_CHI,8483450,CHI,2026-03-23,9,17,94,14,-10
NHL_2024_CHI,8483466,CHI,2026-03-23,0,1,3,2,-1
NHL_2024_CHI,8483493,CHI,2026-03-23,11,23,112,24,-14
NHL_2024_CHI,8483506,CHI,2026-03-23,3,10,69,40,-3
NHL_2024_CHI,8484144,CHI,2026-03-23,29,37,188,42,-3
NHL_2024_CHI,8484185,CHI,2026-03-23,6,3,37,8,-11
NHL_2024_CHI,8484197,CHI,2026-03-23,5,14,57,19,-15
NHL_2024_CHI,8484783,CHI,2026-03-23,2,22,77,42,-35
NHL_2024_COL,8470613,COL,2026-03-23,10,19,145,26,27
NHL_2024_COL,8475172,COL,2026-03-23,14,31,196,24,-25
NHL_2024_COL,8475754,COL,2026-03-23,32,25,166,28,11
NHL_2024_COL,8476312,COL,2026-03-23,5,23,105,78,39
NHL_2024_COL,8476391,COL,2026-03-23,0,0,1,0,1
NHL_2024_COL,8476455,COL,2026-03-23,10,20,106,37,27
NHL_2024_COL,8476967,COL,2026-03-23,1,10,75,32,0
NHL_2024_COL,8477476,COL,2026-03-23,19,23,138,12,31
NHL_2024_COL,8477492,COL,2026-03-23,45,69,301,35,57
NHL_2024_COL,8477501,COL,2026-03-23,15,25,133,22,3
NHL_2024_COL,8478038,COL,2026-03-23,2,16,97,28,27
NHL_2024_COL,8478462,COL,2026-03-23,8,15,72,23,-2
NHL_2024_COL,8479387,COL,2026-03-23,0,1,0,4,-1
NHL_2024_COL,8479525,COL,2026-03-23,8,15,137,13,13
NHL_2024_COL,8479718,COL,2026-03-23,0,1,0,0,0
NHL_2024_COL,8480039,COL,2026-03-23,32,54,171,30,45
NHL_2024_COL,8480069,COL,2026-03-23,20,50,185,24,32
NHL_2024_COL,8480448,COL,2026-03-23,15,11,83,24,10
NHL_2024_COL,8480835,COL,2026-03-23,8,13,79,29,12
NHL_2024_COL,8481641,COL,2026-03-23,3,6,37,6,1
NHL_2024_COL,8482072,COL,2026-03-23,0,2,5,0,3
NHL_2024_COL,8482947,COL,2026-03-23,1,9,30,14,5
NHL_2024_COL,8482953,COL,2026-03-23,0,0,7,4,0
NHL_2024_COL,8483039,COL,2026-03-23,0,1,3,0,1
NHL_2024_COL,8483565,COL,2026-03-23,6,15,59,10,-13
NHL_2024_COL,8483930,COL,2026-03-23,0,1,4,2,1
NHL_2024_COL,8484149,COL,2026-03-23,6,7,62,8,2
NHL_2024_COL,8484255,COL,2026-03-23,0,0,0,0,1
NHL_2024_COL,8484258,COL,2026-03-23,3,26,131,18,36
NHL_2024_CBJ,8474090,CBJ,2026-03-23,0,2,10,11,-1
NHL_2024_CBJ,8475745,CBJ,2026-03-23,17,38,128,12,10
NHL_2024_CBJ,8475790,CBJ,2026-03-23,1,2,23,12,7
NHL_2024_CBJ,8476432,CBJ,2026-03-23,10,22,107,34,2
NHL_2024_CBJ,8476867,CBJ,2026-03-23,2,4,29,12,-1
NHL_2024_CBJ,8476923,CBJ,2026-03-23,7,22,90,45,16
NHL_2024_CBJ,8477425,CBJ,2026-03-23,8,6,59,20,-6
NHL_2024_CBJ,8477497,CBJ,2026-03-23,12,23,114,12,6
NHL_2024_CBJ,8478046,CBJ,2026-03-23,5,3,36,12,3
NHL_2024_CBJ,8478062,CBJ,2026-03-23,0,1,5,0,1
NHL_2024_CBJ,8478460,CBJ,2026-03-23,20,55,222,14,11
NHL_2024_CBJ,8478500,CBJ,2026-03-23,8,19,130,26,18
NHL_2024_CBJ,8478856,CBJ,2026-03-23,12,20,121,30,-14
NHL_2024_CBJ,8478975,CBJ,2026-03-23,16,18,97,52,8
NHL_2024_CBJ,8479371,CBJ,2026-03-23,5,5,60,20,-14
NHL_2024_CBJ,8479671,CBJ,2026-03-23,14,11,84,94,14
NHL_2024_CBJ,8479944,CBJ,2026-03-23,1,4,17,12,-1
NHL_2024_CBJ,8480806,CBJ,2026-03-23,4,6,52,4,0
NHL_2024_CBJ,8480893,CBJ,2026-03-23,25,33,188,32,5
NHL_2024_CBJ,8481161,CBJ,2026-03-23,0,2,24,6,-7
NHL_2024_CBJ,8481178,CBJ,2026-03-23,0,3,16,4,7
NHL_2024_CBJ,8481716,CBJ,2026-03-23,17,15,110,59,-1
NHL_2024_CBJ,8482451,CBJ,2026-03-23,1,0,6,0,-1
NHL_2024_CBJ,8482660,CBJ,2026-03-23,7,14,107,16,-5
NHL_2024_CBJ,8482705,CBJ,2026-03-23,7,25,120,35,5
NHL_2024_CBJ,8483432,CBJ,2026-03-23,0,1,11,4,-2
NHL_2024_CBJ,8483485,CBJ,2026-03-23,11,17,73,6,13
NHL_2024_CBJ,8484166,CBJ,2026-03-23,21,31,187,34,-10
NHL_2024_CBJ,8484214,CBJ,2026-03-23,0,0,6,0,-1
NHL_2024_DAL,8473994,DAL,2026-03-23,14,16,63,31,11
NHL_2024_DAL,8474574,DAL,2026-03-23,1,8,82,44,-25
NHL_2024_DAL,8475168,DAL,2026-03-23,13,21,70,8,-1
NHL_2024_DAL,8475755,DAL,2026-03-23,2,7,56,47,2
NHL_2024_DAL,8475794,DAL,2026-03-23,7,10,31,2,10
NHL_2024_DAL,8476278,DAL,2026-03-23,3,9,52,22,-1
NHL_2024_DAL,8476889,DAL,2026-03-23,2,15,33,16,1
NHL_2024_DAL,8476902,DAL,2026-03-23,5,22,69,18,28
NHL_2024_DAL,8477454,DAL,2026-03-23,5,1,34,15,2
NHL_2024_DAL,8478047,DAL,2026-03-23,14,19,120,20,-21
NHL_2024_DAL,8478420,DAL,2026-03-23,20,49,126,87,2
NHL_2024_DAL,8478449,DAL,2026-03-23,15,29,126,18,16
NHL_2024_DAL,8478476,DAL,2026-03-23,2,3,17,8,0
NHL_2024_DAL,8479351,DAL,2026-03-23,12,21,81,24,7
NHL_2024_DAL,8479414,DAL,2026-03-23,6,1,23,21,4
NHL_2024_DAL,8480027,DAL,2026-03-23,38,44,244,26,21
NHL_2024_DAL,8480036,DAL,2026-03-23,9,50,136,24,16
NHL_2024_DAL,8480840,DAL,2026-03-23,5,5,33,10,7
NHL_2024_DAL,8480878,DAL,2026-03-23,3,6,40,14,7
NHL_2024_DAL,8480950,DAL,2026-03-23,1,7,30,36,1
NHL_2024_DAL,8481581,DAL,2026-03-23,6,24,96,20,-1
